FIPS,HomePriceGrowth19to20,HomePriceGrowth18to19,HomePriceGrowth17to18,HomePriceGrowth17to19,HomePrices2019,Population,TotalCasesPercent,TotalDeathsPercentPopulation,MaskUse,ClintonVoteShare,StateLocalTax,JanAvgTemperature,RuralUrbanCode
8055,0.052,0.029,0.068,0.099,0.144,0.007,0.043,0.002,0.870,0.432,0.086,30.9,6
8057,0.041,-0.020,0.030,0.009,0.167,0.001,0.032,0.000,0.862,0.199,0.086,18.7,9
8059,0.097,0.027,0.068,0.096,0.465,0.583,0.061,0.001,0.867,0.489,0.086,31.8,1
8061,0.030,0.070,0.099,0.176,0.085,0.001,0.063,0.002,0.762,0.106,0.086,34.3,9
8063,0.072,0.060,0.085,0.150,0.156,0.007,0.072,0.001,0.534,0.145,0.086,34,7
8065,0.046,0.047,0.078,0.128,0.258,0.008,0.073,0.000,0.946,0.505,0.086,17.4,6
8067,0.017,0.031,0.018,0.050,0.429,0.056,0.049,0.001,0.815,0.498,0.086,26,4
8069,0.059,0.019,0.056,0.076,0.415,0.357,0.052,0.001,0.890,0.475,0.086,26.9,2
8071,0.049,0.019,0.047,0.067,0.145,0.015,0.065,0.001,0.818,0.390,0.086,34.4,7
8073,0.063,0.076,0.038,0.117,0.143,0.006,0.169,0.001,0.724,0.168,0.086,32.3,8
8075,0.037,0.034,0.050,0.086,0.181,0.022,0.163,0.003,0.619,0.190,0.086,32.9,7
8077,0.090,0.057,0.093,0.155,0.266,0.154,0.082,0.001,0.721,0.280,0.086,25.8,3
8079,0.042,0.014,0.014,0.029,0.28,0.001,0.079,0.001,0.742,0.363,0.086,20,9
8081,0.015,0.001,-0.016,-0.015,0.192,0.013,0.048,0.002,0.655,0.134,0.086,22.2,7
8083,0.029,0.025,0.040,0.067,0.261,0.026,0.064,0.001,0.843,0.309,0.086,29.5,6
8085,0.050,0.029,0.045,0.076,0.28,0.043,0.072,0.001,0.750,0.258,0.086,26.5,4
8087,0.048,0.058,0.080,0.142,0.215,0.029,0.082,0.003,0.641,0.263,0.086,33.9,6
8089,0.023,0.030,0.057,0.089,0.097,0.018,0.098,0.003,0.847,0.348,0.086,35,6
8091,0.048,0.025,0.055,0.081,0.469,0.005,0.045,0.001,0.790,0.513,0.086,22.6,9
8093,0.046,0.043,0.079,0.126,0.356,0.019,0.027,0.000,0.859,0.328,0.086,21,1
8095,0.028,0.043,0.086,0.132,0.162,0.004,0.077,0.003,0.623,0.187,0.086,32,9
8097,0.044,0.013,0.036,0.050,1.309,0.018,0.106,0.000,0.951,0.697,0.086,20,7
8099,0.023,0.026,0.059,0.087,0.09,0.012,0.094,0.002,0.670,0.236,0.086,35.7,7
8101,0.134,0.080,0.120,0.210,0.195,0.168,0.086,0.002,0.864,0.456,0.086,35.2,3
8103,0.008,-0.001,-0.009,-0.010,0.232,0.006,0.067,0.000,0.723,0.126,0.086,22.6,9
8105,0.025,0.024,0.051,0.075,0.197,0.011,0.057,0.001,0.686,0.362,0.086,17.7,7
8107,0.063,0.033,0.055,0.090,0.584,0.026,0.067,0.001,0.864,0.543,0.086,20.9,7
8109,0.073,0.045,0.067,0.115,0.166,0.007,0.043,0.001,0.675,0.500,0.086,18,9
8111,0.051,0.053,0.089,0.147,0.293,0.001,0.058,0.000,0.833,0.524,0.086,20.4,9
8113,0.031,0.026,0.050,0.077,0.772,0.008,0.090,0.000,0.825,0.687,0.086,25.8,9
8115,0.000,0.040,0.093,0.136,0.068,0.002,0.085,0.001,0.635,0.196,0.086,31.3,9
8117,0.042,0.039,0.125,0.169,0.653,0.031,0.089,0.000,0.935,0.591,0.086,18.8,5
8119,0.043,0.042,0.075,0.120,0.327,0.025,0.048,0.001,0.742,0.249,0.086,24.6,2
8121,0.111,0.024,0.099,0.125,0.121,0.005,0.075,0.002,0.613,0.108,0.086,33,9
8123,0.057,0.023,0.097,0.122,0.376,0.324,0.075,0.001,0.781,0.343,0.086,32.3,2
8125,0.033,0.043,0.047,0.092,0.172,0.01,0.068,0.002,0.545,0.152,0.086,33.6,7
9001,0.095,-0.012,0.008,-0.004,0.418,0.943,0.079,0.002,0.894,0.579,0.146,34.5,2
9003,0.081,0.012,0.006,0.019,0.228,0.892,0.073,0.002,0.897,0.591,0.146,32.8,1
9005,0.129,0.015,0.007,0.023,0.246,0.18,0.057,0.001,0.910,0.408,0.146,30.4,4
9007,0.095,0.018,0.008,0.026,0.293,0.162,0.059,0.002,0.935,0.512,0.146,34,1
9009,0.134,0.008,0.032,0.039,0.23,0.855,0.077,0.002,0.910,0.542,0.146,33.4,2
9011,0.110,0.019,-0.003,0.016,0.246,0.265,0.066,0.001,0.889,0.504,0.146,35.2,2
9013,0.098,-0.011,0.026,0.015,0.237,0.151,0.048,0.001,0.957,0.497,0.146,32.7,1
9015,0.106,0.024,0.032,0.056,0.201,0.117,0.073,0.001,0.855,0.429,0.146,33.3,2
10001,0.084,0.040,0.045,0.087,0.231,0.181,0.074,0.002,0.862,0.447,0.090,39.7,3
10003,0.092,-0.005,0.050,0.045,0.25,0.559,0.082,0.001,0.919,0.621,0.090,38.4,1
10005,0.090,0.006,0.031,0.036,0.303,0.234,0.091,0.002,0.959,0.371,0.090,41.6,2
11001,0.039,0.025,0.045,0.072,0.643,0.706,0.054,0.001,0.907,0.909,0.000,0,1
12001,0.086,0.055,0.043,0.100,0.202,0.269,0.079,0.001,0.921,0.590,0.083,59.1,2
12003,0.035,0.035,0.066,0.103,0.187,0.029,0.108,0.002,0.657,0.167,0.083,56.8,1
12005,0.075,0.021,0.089,0.111,0.223,0.175,0.100,0.002,0.750,0.249,0.083,58.2,3
12007,0.022,0.040,0.043,0.084,0.139,0.028,0.097,0.002,0.554,0.242,0.083,58.6,6
12009,0.087,0.028,0.048,0.078,0.226,0.602,0.051,0.001,0.764,0.380,0.083,64.1,2
12011,0.080,0.026,0.065,0.093,0.277,1.953,0.092,0.001,0.908,0.665,0.083,68.8,1
12013,0.041,0.042,0.031,0.075,0.104,0.014,0.110,0.003,0.774,0.204,0.083,57.4,6
12015,0.085,0.024,0.050,0.075,0.221,0.189,0.053,0.002,0.798,0.347,0.083,65.4,3
12017,0.123,0.041,0.070,0.114,0.163,0.15,0.060,0.002,0.787,0.286,0.083,60.7,3
12019,0.075,0.034,0.084,0.120,0.224,0.219,0.072,0.001,0.729,0.261,0.083,60.3,1
12021,0.069,-0.010,0.007,-0.002,0.342,0.385,0.074,0.001,0.870,0.358,0.083,67.4,2
12023,0.096,0.021,0.036,0.058,0.153,0.072,0.103,0.002,0.639,0.265,0.083,55.9,4
12027,0.063,0.055,0.078,0.137,0.135,0.038,0.091,0.002,0.857,0.350,0.083,64.4,6
12029,0.049,-0.006,0.073,0.067,0.099,0.017,0.084,0.001,0.715,0.176,0.083,57.8,6
12031,0.095,0.040,0.074,0.117,0.198,0.958,0.088,0.001,0.823,0.475,0.083,59.7,1
12033,0.082,0.038,0.092,0.133,0.166,0.318,0.101,0.002,0.834,0.377,0.083,55.3,2
12035,0.047,0.041,0.043,0.086,0.238,0.115,0.048,0.001,0.759,0.383,0.083,61.3,2
12037,0.053,0.022,0.046,0.069,0.278,0.012,0.104,0.001,0.640,0.290,0.083,58.1,6
12039,0.054,0.030,0.035,0.066,0.113,0.046,0.115,0.002,0.802,0.679,0.083,56.3,2
12041,0.037,0.021,0.054,0.077,0.171,0.019,0.068,0.002,0.764,0.173,0.083,57.9,2
12043,0.043,0.034,0.054,0.090,0.135,0.014,0.063,0.001,0.773,0.292,0.083,65.1,6
12045,0.050,0.021,0.051,0.073,0.214,0.014,0.129,0.003,0.709,0.236,0.083,58.6,3
12047,0.035,0.045,0.033,0.080,0.101,0.014,0.106,0.001,0.592,0.349,0.083,55,6
12049,0.038,0.029,0.043,0.074,0.117,0.027,0.098,0.001,0.666,0.283,0.083,63.8,6
12051,0.044,0.066,0.088,0.160,0.136,0.042,0.098,0.001,0.800,0.415,0.083,66.2,4
12053,0.134,0.060,0.103,0.170,0.18,0.194,0.053,0.002,0.779,0.339,0.083,61.8,1
12055,0.099,0.039,0.089,0.131,0.141,0.106,0.063,0.003,0.773,0.327,0.083,64.1,3
12057,0.093,0.031,0.073,0.106,0.242,1.472,0.070,0.001,0.877,0.515,0.083,64,1
12059,0.034,0.028,0.062,0.092,0.109,0.02,0.108,0.002,0.673,0.100,0.083,55.6,6
12061,0.086,0.007,0.077,0.085,0.23,0.16,0.063,0.002,0.800,0.363,0.083,64.7,3
12063,0.054,0.007,0.039,0.047,0.111,0.046,0.124,0.003,0.700,0.304,0.083,56.6,6
12065,-0.006,0.039,0.046,0.087,0.17,0.014,0.094,0.002,0.865,0.463,0.083,56.8,2
12067,0.075,0.036,0.055,0.093,0.128,0.008,0.183,0.003,0.597,0.153,0.083,56.6,9
12069,0.075,0.049,0.080,0.133,0.232,0.367,0.062,0.001,0.817,0.369,0.083,62.2,1
12071,0.071,-0.005,0.040,0.034,0.238,0.771,0.070,0.001,0.824,0.383,0.083,66.5,2
12073,0.091,0.022,0.063,0.086,0.189,0.294,0.093,0.001,0.856,0.605,0.083,56.6,2
12075,0.030,0.046,0.039,0.087,0.141,0.042,0.064,0.001,0.779,0.263,0.083,60.1,6
12077,0.009,0.049,0.067,0.119,0.123,0.008,0.120,0.002,0.750,0.198,0.083,57.4,8
12079,0.022,0.018,0.041,0.059,0.109,0.018,0.102,0.002,0.604,0.415,0.083,56.1,6
12081,0.070,0.015,0.034,0.050,0.279,0.403,0.073,0.001,0.827,0.398,0.083,64,2
12083,0.075,0.063,0.067,0.135,0.162,0.366,0.070,0.002,0.746,0.355,0.083,60.4,2
12085,0.081,0.018,0.056,0.075,0.299,0.161,0.061,0.002,0.888,0.352,0.083,67.3,2
12086,0.059,0.019,0.059,0.079,0.319,2.717,0.141,0.002,0.884,0.637,0.083,69.6,1
12087,0.028,0.026,0.022,0.048,0.615,0.074,0.074,0.001,0.978,0.447,0.083,69.8,4
12089,0.065,0.049,0.080,0.134,0.302,0.089,0.082,0.001,0.693,0.233,0.083,58.3,1
12091,0.111,0.061,0.070,0.135,0.243,0.211,0.083,0.001,0.679,0.236,0.083,54.2,3
12093,0.081,0.051,0.072,0.127,0.17,0.042,0.080,0.002,0.886,0.290,0.083,64.9,4
12095,0.072,0.029,0.081,0.112,0.269,1.393,0.076,0.001,0.888,0.604,0.083,63.4,1
12097,0.050,0.050,0.078,0.132,0.235,0.376,0.092,0.001,0.896,0.610,0.083,63.8,1
12099,0.071,0.020,0.047,0.068,0.293,1.497,0.074,0.002,0.900,0.566,0.083,68.2,1
12101,0.127,0.052,0.058,0.114,0.192,0.554,0.055,0.001,0.888,0.374,0.083,62.8,1
12103,0.118,0.038,0.077,0.118,0.243,0.975,0.063,0.001,0.883,0.475,0.083,64.2,1
12105,0.091,0.043,0.089,0.135,0.192,0.725,0.072,0.001,0.802,0.413,0.083,63.6,2
12107,0.133,0.087,0.068,0.162,0.13,0.075,0.075,0.001,0.767,0.305,0.083,60.7,4
12109,0.062,0.028,0.028,0.057,0.328,0.265,0.072,0.001,0.784,0.316,0.083,61.5,1
12111,0.067,0.035,0.066,0.103,0.228,0.328,0.062,0.002,0.821,0.475,0.083,66.1,2
12113,0.113,0.060,0.055,0.119,0.229,0.184,0.087,0.001,0.718,0.210,0.083,54.6,2
12115,0.092,0.019,0.026,0.046,0.274,0.434,0.059,0.001,0.879,0.427,0.083,64.3,2
12117,0.093,0.041,0.052,0.094,0.266,0.472,0.053,0.001,0.858,0.471,0.083,63.1,1
12119,0.040,0.052,0.072,0.128,0.282,0.132,0.056,0.002,0.863,0.295,0.083,61.4,3
12121,0.021,0.032,0.038,0.071,0.142,0.044,0.111,0.003,0.596,0.212,0.083,55.8,6
12123,0.052,0.025,0.054,0.080,0.108,0.022,0.118,0.002,0.621,0.232,0.083,57.6,6
12125,-0.014,0.063,0.083,0.151,0.153,0.015,0.111,0.005,0.740,0.178,0.083,57.1,6
12127,0.080,0.062,0.057,0.123,0.217,0.553,0.058,0.001,0.810,0.418,0.083,62.1,2
12129,0.040,0.033,0.039,0.074,0.19,0.034,0.090,0.001,0.704,0.283,0.083,57.3,2
12131,0.071,0.045,0.048,0.095,0.412,0.074,0.090,0.001,0.756,0.204,0.083,55.4,3
12133,0.050,0.047,0.048,0.097,0.115,0.025,0.099,0.001,0.715,0.203,0.083,57.1,6
13001,0.028,0.032,0.091,0.125,0.094,0.018,0.112,0.003,0.568,0.205,0.105,54.6,7
13003,0.046,0.071,0.100,0.179,0.077,0.008,0.117,0.002,0.662,0.267,0.105,54.7,9
13005,0.030,0.055,0.080,0.139,0.092,0.011,0.119,0.003,0.609,0.151,0.105,54.9,7
13007,-0.012,0.036,0.051,0.089,0.091,0.003,0.070,0.002,0.870,0.451,0.105,54.2,3
13009,0.039,0.047,0.052,0.101,0.137,0.045,0.091,0.002,0.784,0.495,0.105,51.2,4
13011,0.058,0.048,0.087,0.140,0.183,0.019,0.083,0.002,0.637,0.098,0.105,46.9,8
13013,0.121,0.063,0.106,0.176,0.193,0.083,0.100,0.001,0.758,0.226,0.105,47,1
13015,0.085,0.057,0.099,0.162,0.189,0.108,0.109,0.002,0.613,0.208,0.105,45.8,1
13017,0.015,0.031,0.055,0.088,0.079,0.017,0.118,0.004,0.685,0.354,0.105,53.9,7
13019,0.037,0.028,0.047,0.077,0.106,0.019,0.082,0.002,0.674,0.159,0.105,54.2,6
13021,0.070,0.071,0.068,0.144,0.09,0.153,0.090,0.002,0.688,0.588,0.105,51.8,3
13023,0.035,0.024,0.054,0.079,0.108,0.013,0.105,0.003,0.764,0.221,0.105,53.1,6
13025,0.046,0.042,0.090,0.136,0.107,0.019,0.075,0.001,0.674,0.098,0.105,55.7,3
13027,0.045,0.031,0.079,0.112,0.116,0.015,0.078,0.003,0.620,0.399,0.105,54.8,3
13029,-0.033,0.030,0.043,0.074,0.26,0.04,0.071,0.001,0.833,0.265,0.105,55.8,2
13031,-0.009,0.042,0.053,0.097,0.158,0.08,0.076,0.001,0.734,0.366,0.105,54.2,4
13033,0.050,0.054,0.089,0.147,0.1,0.022,0.100,0.002,0.700,0.506,0.105,53,2
13035,0.049,0.062,0.058,0.124,0.135,0.025,0.099,0.003,0.693,0.270,0.105,49.3,1
13037,0.016,0.066,0.024,0.091,0.058,0.006,0.086,0.002,0.909,0.582,0.105,53.5,8
13039,0.073,0.038,-0.004,0.034,0.177,0.055,0.062,0.001,0.569,0.314,0.105,57.2,4
13043,0.037,0.046,0.068,0.118,0.119,0.011,0.081,0.005,0.741,0.273,0.105,53.9,7
13045,0.120,0.063,0.085,0.153,0.167,0.12,0.083,0.002,0.625,0.282,0.105,46.9,1
13047,0.111,0.075,0.057,0.136,0.163,0.068,0.075,0.001,0.592,0.178,0.105,46,2
13049,0.075,0.045,0.048,0.095,0.105,0.013,0.094,0.002,0.691,0.250,0.105,56.8,6
13051,0.064,0.035,0.050,0.087,0.195,0.289,0.066,0.001,0.782,0.555,0.105,56.4,2
13053,0.017,-0.029,0.046,0.016,0.071,0.011,0.256,0.000,0.759,0.427,0.105,51.5,2
13055,0.047,0.068,0.069,0.142,0.083,0.025,0.098,0.002,0.594,0.195,0.105,46,6
13057,0.086,0.047,0.076,0.126,0.286,0.259,0.097,0.001,0.797,0.225,0.105,45.5,1
13059,0.108,0.084,0.061,0.150,0.193,0.128,0.105,0.001,0.829,0.658,0.105,47.4,3
13061,0.018,0.044,0.096,0.144,0.083,0.003,0.079,0.001,0.785,0.548,0.105,52.9,9
13063,0.106,0.120,0.178,0.319,0.138,0.292,0.072,0.001,0.783,0.842,0.105,48,1
13065,0.021,0.033,0.076,0.111,0.077,0.007,0.132,0.003,0.748,0.279,0.105,54.8,6
13067,0.087,0.038,0.058,0.098,0.277,0.76,0.086,0.001,0.797,0.484,0.105,46.9,1
13069,0.035,0.036,0.061,0.099,0.108,0.043,0.115,0.003,0.626,0.294,0.105,54.3,7
13071,0.029,0.036,0.053,0.091,0.093,0.046,0.091,0.002,0.627,0.254,0.105,54.1,6
13073,0.084,0.027,0.044,0.072,0.214,0.157,0.094,0.001,0.781,0.292,0.105,51.6,2
13075,0.037,0.042,0.042,0.086,0.096,0.017,0.094,0.002,0.644,0.289,0.105,54.2,6
13077,0.083,0.052,0.068,0.124,0.233,0.149,0.080,0.001,0.659,0.269,0.105,47.9,1
13079,0.048,0.043,0.067,0.113,0.128,0.012,0.047,0.001,0.660,0.275,0.105,51.5,3
13081,0.011,0.034,0.056,0.093,0.099,0.022,0.083,0.002,0.798,0.378,0.105,53.3,6
13083,0.041,0.050,0.065,0.119,0.154,0.016,0.071,0.001,0.519,0.155,0.105,44.8,2
13085,0.056,0.063,0.078,0.146,0.277,0.026,0.100,0.001,0.733,0.123,0.105,44.6,1
13087,0.053,0.024,0.045,0.070,0.1,0.026,0.099,0.002,0.696,0.401,0.105,55.4,6
13089,0.093,0.041,0.107,0.152,0.23,0.759,0.070,0.001,0.860,0.799,0.105,47.4,1
13091,0.049,0.033,0.049,0.083,0.084,0.021,0.097,0.004,0.679,0.262,0.105,53.8,6
13093,0.024,0.016,0.024,0.039,0.081,0.013,0.071,0.003,0.831,0.485,0.105,53,6
13095,0.006,0.020,0.034,0.054,0.084,0.088,0.077,0.003,0.885,0.684,0.105,53.9,3
13097,0.133,0.057,0.080,0.141,0.186,0.146,0.084,0.001,0.789,0.537,0.105,47.2,1
13099,0.027,0.051,0.065,0.119,0.088,0.01,0.105,0.004,0.738,0.453,0.105,54.1,6
13101,0.026,0.104,0.079,0.192,0.096,0.004,0.109,0.001,0.648,0.132,0.105,54.6,3
13103,0.002,0.030,0.044,0.075,0.205,0.064,0.059,0.001,0.747,0.207,0.105,54.7,2
13105,0.025,0.046,0.069,0.118,0.093,0.019,0.111,0.003,0.610,0.318,0.105,47.5,6
13107,0.033,0.043,0.056,0.102,0.076,0.023,0.104,0.003,0.752,0.310,0.105,53.3,7
13109,0.044,0.029,0.075,0.106,0.095,0.011,0.081,0.002,0.662,0.313,0.105,54.5,6
13111,0.060,0.057,0.079,0.141,0.25,0.026,0.078,0.002,0.712,0.163,0.105,42.1,8
13113,0.053,0.026,0.052,0.079,0.308,0.114,0.062,0.001,0.723,0.382,0.105,48.1,1
13115,0.097,0.086,0.067,0.159,0.129,0.098,0.104,0.002,0.543,0.265,0.105,46.2,3
13117,0.081,0.017,0.042,0.060,0.358,0.244,0.072,0.001,0.834,0.239,0.105,45.6,1
13119,0.054,0.050,0.075,0.129,0.149,0.023,0.103,0.002,0.640,0.146,0.105,46.8,8
13121,0.061,0.022,0.081,0.104,0.308,1.064,0.075,0.001,0.849,0.689,0.105,47.2,1
13123,0.053,0.057,0.082,0.144,0.204,0.031,0.084,0.002,0.743,0.154,0.105,43,6
13125,0.064,0.072,0.077,0.154,0.108,0.003,0.079,0.004,0.671,0.099,0.105,51.2,9
13127,0.071,0.015,0.042,0.057,0.213,0.085,0.083,0.002,0.736,0.344,0.105,56.5,3
13129,0.051,0.055,0.077,0.136,0.144,0.058,0.114,0.002,0.526,0.168,0.105,45.5,4
13131,0.031,0.030,0.063,0.095,0.13,0.025,0.078,0.002,0.681,0.327,0.105,55.3,6
13133,0.051,0.045,0.052,0.100,0.349,0.018,0.087,0.002,0.834,0.361,0.105,48.8,6
13135,0.088,0.043,0.088,0.135,0.25,0.936,0.092,0.001,0.829,0.506,0.105,46.6,1
13137,0.053,0.058,0.058,0.119,0.168,0.045,0.102,0.003,0.722,0.153,0.105,45.1,6
13139,0.090,0.032,0.073,0.107,0.233,0.204,0.120,0.002,0.743,0.229,0.105,46.1,3
13141,0.057,0.013,0.085,0.098,0.098,0.008,0.099,0.007,0.743,0.754,0.105,50.4,7
13143,0.065,0.077,0.087,0.171,0.135,0.03,0.078,0.002,0.529,0.130,0.105,46.6,1
13145,0.030,0.031,0.046,0.079,0.247,0.035,0.061,0.001,0.764,0.248,0.105,49.3,2
13147,0.043,0.044,0.071,0.118,0.177,0.026,0.081,0.002,0.707,0.256,0.105,47.2,6
13149,0.054,0.068,0.082,0.156,0.126,0.012,0.063,0.001,0.615,0.176,0.105,47.6,1
13151,0.105,0.071,0.071,0.147,0.199,0.235,0.085,0.001,0.759,0.507,0.105,48.4,1
13153,0.065,0.045,0.054,0.101,0.147,0.158,0.078,0.001,0.753,0.375,0.105,52.6,3
13155,0.037,0.026,0.066,0.094,0.1,0.009,0.090,0.003,0.684,0.243,0.105,53.9,7
13157,0.083,0.043,0.100,0.147,0.234,0.073,0.117,0.002,0.674,0.165,0.105,47,4
13159,0.059,0.061,0.089,0.155,0.151,0.014,0.085,0.002,0.678,0.255,0.105,49.7,1
13161,0.043,0.039,0.069,0.112,0.088,0.015,0.110,0.003,0.573,0.177,0.105,54,7
13163,0.035,0.047,0.091,0.142,0.074,0.015,0.114,0.004,0.595,0.548,0.105,51.9,6
13165,0.073,0.059,0.056,0.118,0.067,0.009,0.091,0.004,0.749,0.367,0.105,53.4,6
13167,0.035,0.068,0.096,0.171,0.075,0.01,0.108,0.004,0.719,0.308,0.105,52.6,7
13169,0.043,0.034,0.058,0.095,0.15,0.029,0.061,0.001,0.639,0.316,0.105,51,3
13171,0.064,0.060,0.077,0.142,0.134,0.019,0.093,0.002,0.699,0.298,0.105,49.7,1
13173,0.046,0.027,0.045,0.073,0.122,0.01,0.067,0.001,0.683,0.281,0.105,54.2,3
13175,0.038,0.039,0.066,0.107,0.112,0.048,0.109,0.003,0.682,0.346,0.105,53.4,5
13177,0.025,0.029,0.053,0.083,0.18,0.03,0.083,0.002,0.894,0.224,0.105,53.6,3
13179,0.021,0.022,0.053,0.076,0.145,0.061,0.047,0.001,0.829,0.592,0.105,55.9,3
13181,0.048,0.045,0.055,0.103,0.15,0.008,0.087,0.002,0.712,0.310,0.105,49.8,2
13183,0.033,0.026,0.057,0.084,0.173,0.02,0.038,0.001,0.780,0.330,0.105,55.4,3
13185,0.080,0.032,0.043,0.076,0.128,0.117,0.094,0.001,0.643,0.398,0.105,54.4,3
13187,0.048,0.057,0.059,0.119,0.216,0.034,0.079,0.001,0.749,0.179,0.105,44.1,6
13189,0.037,0.051,0.065,0.120,0.121,0.021,0.102,0.002,0.753,0.399,0.105,50.9,2
13191,0.039,0.017,0.058,0.075,0.153,0.014,0.047,0.001,0.702,0.390,0.105,56.4,3
13193,0.039,0.032,0.017,0.049,0.053,0.013,0.057,0.002,0.760,0.631,0.105,52.3,6
13195,0.060,0.058,0.069,0.132,0.161,0.03,0.096,0.001,0.697,0.202,0.105,46.8,3
13197,0.025,0.052,0.100,0.157,0.108,0.008,0.058,0.002,0.629,0.380,0.105,51.5,2
13199,0.047,0.020,0.062,0.083,0.102,0.021,0.082,0.002,0.667,0.413,0.105,48.6,1
13201,0.050,0.025,0.068,0.095,0.101,0.006,0.129,0.001,0.698,0.245,0.105,54.6,8
13205,0.006,0.003,0.032,0.035,0.086,0.022,0.086,0.003,0.789,0.443,0.105,54.4,6
13207,0.040,0.033,0.053,0.088,0.196,0.028,0.080,0.003,0.708,0.281,0.105,50.4,3
13209,0.043,0.030,0.064,0.096,0.11,0.009,0.090,0.002,0.629,0.237,0.105,53.8,9
13211,0.056,0.053,0.068,0.124,0.249,0.019,0.088,0.001,0.782,0.281,0.105,48.8,1
13213,0.044,0.059,0.071,0.134,0.137,0.04,0.107,0.001,0.594,0.144,0.105,44.6,3
13215,0.085,0.038,0.065,0.106,0.115,0.196,0.069,0.002,0.780,0.577,0.105,50.8,2
13217,0.087,0.067,0.139,0.215,0.171,0.112,0.078,0.002,0.707,0.499,0.105,48.5,1
13219,0.038,0.051,0.076,0.131,0.334,0.04,0.084,0.001,0.792,0.277,0.105,47.7,3
13221,0.047,0.054,0.074,0.132,0.161,0.015,0.087,0.001,0.808,0.274,0.105,47.4,3
13223,0.102,0.072,0.090,0.168,0.206,0.169,0.079,0.001,0.727,0.278,0.105,46.7,1
13225,0.035,0.030,0.060,0.092,0.138,0.028,0.081,0.001,0.727,0.474,0.105,52.1,3
13227,0.051,0.037,0.076,0.116,0.214,0.033,0.088,0.002,0.743,0.141,0.105,44.3,1
13229,0.037,0.046,0.067,0.116,0.137,0.019,0.114,0.002,0.679,0.124,0.105,55.4,6
13231,0.058,0.060,0.084,0.150,0.198,0.019,0.101,0.002,0.734,0.142,0.105,49,1
13233,0.060,0.069,0.078,0.152,0.106,0.043,0.115,0.002,0.630,0.202,0.105,47,4
13235,0.029,0.023,0.063,0.088,0.099,0.011,0.074,0.003,0.793,0.306,0.105,53.3,3
13237,0.044,0.032,0.048,0.082,0.231,0.022,0.085,0.002,0.730,0.291,0.105,50.1,6
13239,0.000,0.031,0.082,0.115,0.075,0.002,0.065,0.000,0.701,0.442,0.105,52.2,9
13241,0.037,0.036,0.062,0.100,0.226,0.017,0.088,0.002,0.693,0.181,0.105,43,7
13243,0.047,0.036,0.048,0.086,0.057,0.007,0.084,0.005,0.869,0.551,0.105,52.8,6
13245,0.156,0.039,0.104,0.147,0.111,0.203,0.105,0.002,0.758,0.646,0.105,52.6,2
13247,0.120,0.044,0.142,0.192,0.188,0.091,0.066,0.001,0.750,0.614,0.105,47.9,1
13249,0.053,0.049,0.069,0.121,0.115,0.005,0.055,0.000,0.711,0.210,0.105,52.2,8
13251,0.042,0.029,0.054,0.085,0.094,0.014,0.060,0.001,0.652,0.402,0.105,53.4,6
13253,0.044,0.026,0.067,0.095,0.092,0.008,0.107,0.002,0.645,0.331,0.105,55.6,6
13255,0.121,0.086,0.074,0.167,0.137,0.067,0.077,0.002,0.711,0.364,0.105,48.9,1
13257,0.060,0.047,0.070,0.120,0.11,0.026,0.110,0.003,0.680,0.187,0.105,46.1,7
13259,0.035,0.054,0.041,0.097,0.045,0.007,0.116,0.003,0.720,0.594,0.105,52,8
13261,0.013,0.019,0.031,0.051,0.085,0.03,0.080,0.003,0.843,0.503,0.105,53,6
13263,0.031,0.043,0.071,0.116,0.109,0.006,0.068,0.002,0.663,0.617,0.105,50.1,8
13265,0.101,0.084,0.095,0.187,0.066,0.002,0.072,0.000,0.802,0.608,0.105,49.3,8
13267,0.032,0.032,0.058,0.092,0.111,0.025,0.082,0.002,0.658,0.244,0.105,54.4,6
13269,0.032,0.031,0.068,0.102,0.084,0.008,0.090,0.003,0.623,0.380,0.105,51.4,8
13271,0.042,0.050,0.049,0.101,0.062,0.016,0.076,0.003,0.635,0.346,0.105,54,7
13273,0.013,0.031,0.065,0.098,0.069,0.009,0.083,0.004,0.922,0.541,0.105,53.3,3
13275,0.035,0.037,0.046,0.084,0.141,0.044,0.091,0.002,0.758,0.380,0.105,55.1,4
13277,0.025,0.040,0.054,0.096,0.137,0.041,0.112,0.003,0.723,0.306,0.105,53.7,5
13279,0.022,0.044,0.075,0.122,0.11,0.027,0.115,0.004,0.655,0.256,0.105,53.9,7
13281,0.058,0.031,0.067,0.100,0.223,0.012,0.085,0.004,0.730,0.179,0.105,42.3,9
13283,0.023,0.035,0.037,0.074,0.068,0.007,0.112,0.003,0.666,0.319,0.105,53.6,7
13285,0.013,0.040,0.067,0.110,0.126,0.07,0.095,0.003,0.675,0.372,0.105,48.2,4
13287,0.039,0.026,0.064,0.092,0.076,0.008,0.116,0.004,0.722,0.367,0.105,53.4,6
13289,0.065,0.048,0.083,0.135,0.071,0.008,0.072,0.003,0.695,0.486,0.105,52.4,3
13291,0.051,0.052,0.068,0.123,0.22,0.025,0.080,0.003,0.728,0.163,0.105,42.4,9
13293,0.056,0.051,0.050,0.104,0.083,0.026,0.117,0.004,0.627,0.318,0.105,50.1,6
13295,0.033,0.058,0.061,0.123,0.14,0.07,0.085,0.001,0.576,0.176,0.105,45.8,2
13297,0.090,0.041,0.089,0.134,0.22,0.095,0.091,0.002,0.583,0.204,0.105,47.6,1
