FIPS,HomePriceGrowth19to20,TotalDeathsPercentPopulation,UrbanDummy,TotalDeathsPercentPopulation X UrbanDummy,HomePriceGrowth18to19,ClintonVoteShare,JanAvgTemperature
48091,0.056,0.002,1,0.002,0.047,0.229,55.4 
48093,0.023,0.003,0,0.000,0.056,0.151,50.1 
48097,0.045,0.001,0,0.000,0.056,0.147,47.2 
48099,0.015,0.001,1,0.001,0.031,0.277,50.5 
48103,0.012,0.002,0,0.000,0.088,0.216,49.4 
48107,0.009,0.004,1,0.004,0.045,0.271,44.8 
48111,0.007,0.003,0,0.000,0.124,0.144,37.4 
48113,0.087,0.001,1,0.001,0.039,0.608,50.4 
48115,0.050,0.005,0,0.000,0.065,0.234,45.2 
48117,0.060,0.003,0,0.000,0.060,0.281,39.2 
48119,-0.010,0.001,0,0.000,0.063,0.175,47.6 
48121,0.074,0.001,1,0.001,0.003,0.371,48.9 
48123,0.032,0.003,0,0.000,0.062,0.170,58.2 
48127,-0.014,0.002,0,0.000,0.082,0.674,58.4 
48129,0.005,0.004,0,0.000,0.059,0.130,42.8 
48133,0.029,0.002,0,0.000,0.048,0.111,49.2 
48135,-0.014,0.002,0,0.000,0.066,0.281,47.8 
48139,0.073,0.001,1,0.001,0.046,0.255,50.7 
48141,0.097,0.003,1,0.003,0.035,0.691,46.8 
48143,0.017,0.001,0,0.000,0.044,0.155,49.8 
48145,-0.003,0.002,1,0.002,0.038,0.321,51.8 
48147,0.026,0.002,0,0.000,0.062,0.177,47.0 
48149,0.053,0.002,0,0.000,0.042,0.192,56.9 
48151,0.051,0.003,0,0.000,0.029,0.233,48.5 
48153,0.058,0.005,0,0.000,0.033,0.222,43.5 
48157,0.046,0.001,1,0.001,0.013,0.514,58.5 
48159,0.041,0.002,0,0.000,0.031,0.152,48.2 
48161,0.047,0.002,0,0.000,0.017,0.191,51.1 
48163,0.015,0.002,0,0.000,0.038,0.555,58.4 
48165,0.022,0.002,0,0.000,0.048,0.129,44.9 
48167,0.056,0.001,1,0.001,0.042,0.355,59.4 
48171,0.070,0.002,0,0.000,0.041,0.173,52.3 
48175,0.047,0.002,0,0.000,0.038,0.262,59.0 
48177,0.024,0.002,0,0.000,0.054,0.248,56.8 
48179,-0.004,0.002,0,0.000,0.015,0.095,41.3 
48181,0.096,0.002,0,0.000,0.036,0.217,47.0 
48183,-0.127,0.002,0,0.000,0.011,0.280,50.0 
48185,0.017,0.002,0,0.000,0.046,0.230,53.7 
48187,0.063,0.001,1,0.001,0.021,0.318,56.2 
48189,-0.010,0.004,0,0.000,0.025,0.237,42.6 
48191,0.026,0.005,0,0.000,0.028,0.150,45.0 
48193,0.059,0.003,0,0.000,0.046,0.132,50.0 
48199,0.008,0.001,1,0.001,0.039,0.122,55.2 
48201,0.070,0.001,1,0.001,0.032,0.540,57.7 
48203,-0.006,0.001,0,0.000,0.032,0.269,50.1 
48207,0.005,0.004,0,0.000,0.050,0.177,47.7 
48209,0.093,0.001,1,0.001,0.040,0.460,54.6 
48213,0.018,0.002,0,0.000,0.073,0.189,50.0 
48215,0.102,0.003,1,0.003,0.044,0.685,65.8 
48217,0.028,0.002,0,0.000,0.053,0.196,50.8 
48219,0.005,0.004,0,0.000,0.034,0.172,43.1 
48221,0.089,0.002,1,0.002,0.025,0.153,50.1 
48225,0.025,0.002,0,0.000,0.044,0.237,50.8 
48227,0.042,0.002,0,0.000,0.071,0.203,47.2 
48231,0.114,0.001,1,0.001,0.048,0.203,48.2 
48233,-0.014,0.003,1,0.003,0.029,0.105,40.7 
48237,0.047,0.001,0,0.000,0.049,0.094,48.7 
48239,0.025,0.002,0,0.000,0.045,0.171,59.4 
48241,0.020,0.002,0,0.000,0.044,0.193,54.0 
48245,0.101,0.001,1,0.001,0.015,0.484,57.5 
48249,0.024,0.002,0,0.000,0.030,0.541,62.3 
48251,0.059,0.002,1,0.002,0.046,0.191,50.5 
48253,0.016,0.002,0,0.000,0.046,0.157,48.4 
48255,0.039,0.002,0,0.000,0.071,0.273,58.3 
48257,0.050,0.001,1,0.001,0.034,0.249,50.0 
48259,0.025,0.001,1,0.001,0.030,0.181,54.1 
48265,0.035,0.002,0,0.000,0.043,0.201,51.8 
48267,0.022,0.001,0,0.000,0.053,0.106,51.3 
48271,0.021,0.001,0,0.000,-0.021,0.320,55.0 
48273,0.017,0.002,0,0.000,0.034,0.496,63.0 
48277,0.034,0.003,0,0.000,0.044,0.193,46.6 
48279,0.034,0.006,0,0.000,0.050,0.193,41.7 
48281,0.032,0.001,1,0.001,0.044,0.181,51.0 
48285,0.020,0.003,0,0.000,0.081,0.135,58.5 
48287,0.041,0.002,0,0.000,0.054,0.210,55.4 
48289,0.050,0.002,0,0.000,0.066,0.122,50.6 
48291,0.029,0.002,1,0.002,0.043,0.200,56.4 
48293,0.020,0.002,0,0.000,0.030,0.230,51.3 
48297,0.011,0.001,0,0.000,0.048,0.172,60.3 
48299,0.035,0.002,1,0.002,0.047,0.175,53.0 
48303,0.092,0.002,1,0.002,0.027,0.283,44.2 
48307,0.093,0.002,0,0.000,0.050,0.155,51.3 
48309,0.107,0.002,1,0.002,0.046,0.342,51.2 
48313,0.045,0.002,0,0.000,0.040,0.205,51.4 
48315,-0.007,0.002,0,0.000,0.030,0.275,49.6 
48317,0.041,0.003,0,0.000,0.052,0.151,47.1 
48321,0.027,0.002,0,0.000,0.033,0.287,59.2 
48323,0.016,0.004,0,0.000,0.036,0.765,57.4 
48325,0.027,0.002,1,0.002,-0.029,0.269,57.2 
48329,-0.031,0.001,0,0.000,0.022,0.204,48.6 
48331,0.030,0.001,0,0.000,0.044,0.237,53.8 
48333,0.096,0.004,0,0.000,0.073,0.108,50.8 
48335,0.026,0.003,0,0.000,0.022,0.161,48.6 
48337,0.014,0.003,0,0.000,0.050,0.103,47.4 
48339,0.054,0.001,1,0.001,0.024,0.224,55.4 
48341,0.009,0.003,0,0.000,0.059,0.208,39.7 
48343,0.042,0.002,0,0.000,0.027,0.287,48.4 
48347,0.014,0.002,0,0.000,0.042,0.303,51.7 
48349,0.015,0.002,0,0.000,0.049,0.244,51.0 
48351,-0.029,0.002,1,0.002,-0.005,0.209,54.0 
48353,0.003,0.003,0,0.000,0.046,0.212,49.2 
48355,0.096,0.002,1,0.002,0.030,0.471,62.2 
48357,0.016,0.002,0,0.000,0.001,0.091,39.2 
48361,0.013,0.001,1,0.001,0.037,0.179,56.5 
48363,0.019,0.002,1,0.002,0.049,0.166,49.1 
48365,0.016,0.002,0,0.000,0.037,0.176,50.6 
48367,0.061,0.001,1,0.001,0.036,0.147,49.3 
48369,0.016,0.004,0,0.000,0.047,0.197,40.0 
48371,0.061,0.002,0,0.000,0.052,0.371,49.1 
48373,0.006,0.002,1,0.002,0.052,0.211,53.5 
48375,0.093,0.003,1,0.003,0.013,0.267,40.7 
48379,0.017,0.002,0,0.000,0.049,0.134,48.9 
48381,0.052,0.002,1,0.002,0.027,0.154,40.5 
48383,0.025,0.002,0,0.000,0.062,0.185,48.4 
48385,0.028,0.003,0,0.000,0.035,0.156,52.4 
48387,0.013,0.003,0,0.000,0.042,0.223,47.0 
48389,0.013,0.002,1,0.002,0.121,0.521,48.2 
48391,0.006,0.002,0,0.000,0.064,0.351,59.2 
48395,0.021,0.002,0,0.000,0.047,0.313,52.1 
48397,0.061,0.001,1,0.001,0.007,0.242,49.2 
48399,0.026,0.003,0,0.000,0.054,0.120,49.8 
48401,0.011,0.002,0,0.000,0.028,0.207,50.7 
48403,0.022,0.004,0,0.000,0.048,0.132,53.1 
48405,0.045,0.003,0,0.000,0.040,0.255,53.0 
48407,0.030,0.001,0,0.000,0.047,0.197,54.0 
48409,0.022,0.002,1,0.002,0.038,0.363,60.5 
48411,0.136,0.003,0,0.000,0.015,0.124,51.9 
48415,0.018,0.003,0,0.000,0.044,0.139,47.7 
48417,0.074,0.001,1,0.001,0.038,0.068,48.6 
48419,0.001,0.002,0,0.000,0.032,0.193,51.3 
48423,0.084,0.002,0,0.000,0.096,0.263,49.7 
48425,0.025,0.001,1,0.001,0.046,0.139,50.4 
48427,0.018,0.004,0,0.000,0.014,0.791,64.2 
48429,-0.002,0.002,0,0.000,0.036,0.101,48.6 
48437,0.005,0.002,0,0.000,0.038,0.210,41.3 
48439,0.075,0.001,1,0.001,0.040,0.431,50.2 
48441,0.083,0.002,0,0.000,0.020,0.220,48.9 
48445,0.022,0.004,0,0.000,0.051,0.224,43.8 
48449,0.015,0.002,0,0.000,0.045,0.276,48.2 
48451,0.067,0.002,0,0.000,0.003,0.238,50.3 
48453,0.140,0.001,1,0.001,0.044,0.658,54.5 
48455,0.037,0.001,0,0.000,0.059,0.193,51.8 
48457,0.046,0.001,0,0.000,0.074,0.156,53.7 
48459,0.016,0.001,0,0.000,0.033,0.149,49.2 
48463,0.016,0.002,0,0.000,0.051,0.431,55.6 
48465,0.008,0.004,1,0.004,0.049,0.511,52.8 
48467,0.039,0.002,0,0.000,0.043,0.128,49.6 
48471,0.024,0.001,0,0.000,0.047,0.308,52.7 
48473,0.028,0.001,1,0.001,0.047,0.342,56.1 
48475,0.031,0.002,0,0.000,0.073,0.227,48.7 
48477,0.024,0.002,1,0.002,0.051,0.228,55.4 
48479,-0.077,0.002,1,0.002,0.002,0.743,60.8 
48481,0.020,0.002,1,0.002,0.057,0.288,58.9 
48483,-0.013,0.002,1,0.002,0.001,0.084,42.1 
48485,0.144,0.002,0,0.000,0.039,0.230,46.6 
48487,-0.009,0.004,0,0.000,0.013,0.197,46.4 
48489,0.012,0.003,0,0.000,0.069,0.672,65.8 
48491,0.118,0.001,1,0.001,0.017,0.416,53.5 
48493,0.016,0.001,1,0.001,0.017,0.247,57.4 
48495,0.071,0.002,0,0.000,0.117,0.224,47.8 
48497,0.066,0.001,1,0.001,0.050,0.138,48.6 
48499,0.029,0.002,0,0.000,0.050,0.140,49.0 
48503,0.012,0.002,0,0.000,0.027,0.114,48.6 
48505,0.052,0.002,0,0.000,0.030,0.657,62.8 
48507,-0.051,0.003,0,0.000,0.042,0.776,57.6 
49011,0.137,0.000,1,0.000,0.059,0.208,31.1 
49035,0.133,0.001,1,0.001,0.054,0.420,31.8 
49037,0.057,0.002,0,0.000,0.044,0.375,30.2 
49043,0.100,0.000,0,0.000,0.030,0.509,23.2 
49045,0.137,0.000,1,0.000,0.049,0.209,31.7 
49049,0.131,0.000,1,0.000,0.038,0.142,28.5 
49051,0.062,0.000,1,0.000,0.071,0.253,24.5 
50001,0.005,0.000,1,0.000,0.048,0.590,24.2 
50003,0.052,0.000,0,0.000,0.043,0.549,26.2 
50005,0.082,0.000,0,0.000,0.039,0.458,20.7 
50007,0.067,0.000,0,0.000,0.029,0.657,24.2 
50009,0.045,0.000,1,0.000,0.043,0.348,20.5 
50011,0.015,0.001,0,0.000,0.058,0.437,22.8 
50013,0.041,0.000,0,0.000,0.059,0.509,23.6 
50015,0.047,0.000,0,0.000,0.064,0.567,21.8 
50017,0.043,0.000,0,0.000,0.053,0.515,23.2 
50019,0.070,0.000,0,0.000,0.054,0.430,21.1 
50021,0.036,0.000,0,0.000,0.038,0.460,24.7 
50023,0.097,0.000,0,0.000,0.026,0.598,22.1 
50025,-0.009,0.000,0,0.000,0.037,0.634,26.3 
50027,0.023,0.000,0,0.000,-0.020,0.587,24.9 
51001,0.013,0.001,0,0.000,0.041,0.426,43.2 
51003,0.032,0.000,0,0.000,0.022,0.588,40.6 
51005,0.025,0.002,0,0.000,0.030,0.296,37.3 
51007,0.063,0.001,1,0.001,0.059,0.302,42.4 
51009,0.033,0.000,1,0.000,0.045,0.328,39.6 
51011,0.063,0.001,1,0.001,0.034,0.253,41.0 
51013,0.060,0.001,1,0.001,0.068,0.758,40.3 
51015,0.047,0.001,0,0.000,0.037,0.225,38.1 
51017,0.033,0.002,0,0.000,0.038,0.268,36.4 
51019,0.098,0.001,1,0.001,0.014,0.230,40.2 
51021,0.030,0.001,0,0.000,0.025,0.144,37.2 
51023,0.041,0.001,1,0.001,0.048,0.240,38.9 
51025,0.048,0.001,1,0.001,0.062,0.584,44.1 
51027,0.023,0.002,0,0.000,0.053,0.186,39.8 
51029,0.040,0.001,0,0.000,0.076,0.429,41.5 
51031,0.036,0.001,1,0.001,0.049,0.242,41.2 
51033,0.050,0.000,1,0.000,0.059,0.433,40.7 
51035,0.022,0.002,0,0.000,0.041,0.187,38.6 
51036,0.043,0.001,1,0.001,0.056,0.608,43.6 
51037,0.086,0.001,0,0.000,0.052,0.371,42.2 
51041,0.089,0.001,1,0.001,0.037,0.459,42.5 
51043,0.045,0.001,1,0.001,0.066,0.371,37.9 
51045,0.045,0.001,1,0.001,0.030,0.194,37.2 
51047,0.068,0.001,1,0.001,0.026,0.349,39.9 
51049,0.048,0.000,0,0.000,0.046,0.415,41.7 
51051,0.024,0.001,1,0.001,0.004,0.207,39.8 
51053,0.039,0.001,1,0.001,0.050,0.425,43.7 
51057,0.035,0.000,0,0.000,0.042,0.470,40.9 
51059,0.071,0.001,1,0.001,0.046,0.644,39.9 
51061,0.104,0.000,1,0.000,0.008,0.346,38.9 
51063,0.082,0.001,1,0.001,0.032,0.286,37.3 
51065,0.036,0.000,0,0.000,0.046,0.424,41.2 
51067,0.039,0.001,1,0.001,0.045,0.269,40.5 
51069,0.080,0.001,0,0.000,0.024,0.295,37.4 
51071,0.045,0.000,0,0.000,0.052,0.237,37.6 
51073,0.037,0.001,1,0.001,0.046,0.275,43.3 
51075,0.037,0.000,1,0.000,0.049,0.348,41.0 
51077,0.049,0.002,0,0.000,0.049,0.193,37.0 
51079,0.032,0.000,0,0.000,0.041,0.304,39.2 
51081,0.073,0.002,0,0.000,0.033,0.586,44.9 
51083,0.068,0.002,0,0.000,0.026,0.406,42.4 
51085,0.060,0.001,1,0.001,0.021,0.309,41.2 
51087,0.070,0.001,1,0.001,0.035,0.574,42.2 
51089,0.013,0.002,0,0.000,0.035,0.340,41.8 
51091,0.063,0.000,0,0.000,0.009,0.267,34.0 
51093,0.034,0.001,1,0.001,0.043,0.374,45.4 
51095,0.062,0.001,1,0.001,-0.003,0.443,43.8 
51097,0.021,0.000,0,0.000,0.038,0.397,41.3 
51099,0.041,0.000,0,0.000,0.049,0.332,41.3 
51101,0.040,0.000,1,0.000,0.047,0.301,41.4 
51103,0.025,0.000,0,0.000,0.027,0.432,41.5 
51105,-0.017,0.002,1,0.002,0.035,0.173,40.4 
51107,0.074,0.000,1,0.000,0.043,0.551,38.3 
51109,0.043,0.000,0,0.000,0.054,0.352,40.2 
51111,0.028,0.000,0,0.000,0.061,0.399,43.0 
51113,0.041,0.000,0,0.000,0.051,0.316,39.1 
51115,0.046,0.001,1,0.001,0.031,0.294,43.3 
51117,0.026,0.002,0,0.000,0.039,0.421,43.5 
51119,0.019,0.002,0,0.000,0.035,0.350,41.9 
51121,0.054,0.001,0,0.000,0.050,0.465,38.5 
51125,0.032,0.000,0,0.000,0.033,0.443,39.8 
51127,0.034,0.000,1,0.000,0.050,0.290,42.3 
51131,0.061,0.003,0,0.000,0.063,0.527,44.2 
51133,0.041,0.001,1,0.001,0.025,0.386,41.1 
51135,0.057,0.002,0,0.000,0.065,0.419,42.9 
51137,0.048,0.000,0,0.000,0.056,0.345,40.3 
51139,0.040,0.002,0,0.000,0.049,0.234,37.8 
51141,0.051,0.002,0,0.000,0.013,0.207,40.5 
51143,0.034,0.001,0,0.000,0.045,0.291,41.6 
51145,0.044,0.000,1,0.000,0.054,0.240,41.6 
51147,0.030,0.001,0,0.000,0.047,0.502,42.0 
51149,0.042,0.000,1,0.000,0.048,0.397,43.9 
51153,0.083,0.001,1,0.001,0.039,0.576,40.0 
51155,0.039,0.001,0,0.000,0.046,0.275,39.2 
51157,0.044,0.000,1,0.000,0.037,0.390,38.1 
51159,0.031,0.001,0,0.000,0.043,0.368,40.7 
51161,0.093,0.001,1,0.001,0.051,0.334,39.2 
51163,0.034,0.001,0,0.000,0.037,0.325,38.5 
51165,0.044,0.001,0,0.000,0.043,0.250,38.2 
51167,0.032,0.001,0,0.000,0.014,0.190,39.2 
51169,0.024,0.002,1,0.002,0.041,0.157,41.2 
51171,0.044,0.002,0,0.000,0.052,0.257,37.9 
51173,0.033,0.003,0,0.000,0.044,0.207,38.3 
51175,0.035,0.003,1,0.003,0.032,0.405,45.2 
51177,0.095,0.001,1,0.001,0.032,0.387,39.9 
51179,0.088,0.000,1,0.000,0.044,0.423,40.5 
51181,0.021,0.001,0,0.000,0.065,0.537,44.6 
51183,0.019,0.001,1,0.001,0.051,0.571,44.7 
51185,0.018,0.001,0,0.000,0.019,0.156,37.4 
51187,0.028,0.001,1,0.001,0.040,0.288,37.8 
51191,0.031,0.002,1,0.002,0.046,0.215,40.1 
51193,0.056,0.001,0,0.000,0.038,0.447,41.0 
51195,0.007,0.002,1,0.002,0.028,0.178,38.7 
51197,0.054,0.002,1,0.002,0.031,0.208,38.4 
51199,0.060,0.000,1,0.000,0.001,0.381,44.4 
51510,0.079,0.001,1,0.001,0.062,0.755,40.8 
51520,0.043,0.002,1,0.002,0.042,0.261,41.6 
51530,0.049,0.002,0,0.000,0.053,0.288,39.6 
51540,0.039,0.001,0,0.000,0.059,0.797,41.0 
51550,0.079,0.001,1,0.001,0.026,0.467,46.6 
51570,0.041,0.002,1,0.002,0.048,0.280,43.2 
51580,0.033,0.001,0,0.000,0.087,0.384,38.9 
51590,0.024,0.002,0,0.000,0.027,0.584,42.7 
51595,0.045,0.007,0,0.000,0.054,0.646,45.0 
51600,0.037,0.000,1,0.000,0.053,0.612,39.6 
51610,0.040,0.000,1,0.000,0.056,0.750,39.8 
51620,0.025,0.003,0,0.000,0.021,0.619,45.4 
51630,0.039,0.000,1,0.000,0.060,0.595,40.3 
51640,0.058,0.006,0,0.000,0.054,0.287,38.6 
51650,0.091,0.001,1,0.001,0.041,0.663,45.5 
51660,0.042,0.001,0,0.000,0.050,0.568,39.5 
51670,0.054,0.001,1,0.001,0.038,0.524,43.4 
51678,0.034,0.002,0,0.000,0.043,0.614,0.0 
51680,0.094,0.001,1,0.001,0.029,0.415,40.6 
51683,0.082,0.001,1,0.001,0.056,0.547,39.8 
51685,0.050,0.000,1,0.000,0.068,0.612,39.8 
51690,0.039,0.003,0,0.000,0.041,0.598,41.7 
51700,0.096,0.001,1,0.001,0.034,0.602,45.3 
51710,0.080,0.001,1,0.001,0.037,0.684,46.6 
51720,0.039,0.001,0,0.000,0.053,0.262,38.4 
51730,0.073,0.001,1,0.001,0.062,0.872,43.4 
51735,0.033,0.001,1,0.001,0.036,0.223,45.2 
51740,0.120,0.001,1,0.001,0.057,0.659,46.6 
51750,0.078,0.001,1,0.001,0.047,0.481,39.2 
51760,0.084,0.001,1,0.001,0.064,0.785,42.2 
51770,0.115,0.001,1,0.001,0.069,0.565,40.5 
51775,0.039,0.001,1,0.001,0.044,0.344,40.4 
51790,0.040,0.002,0,0.000,0.052,0.474,39.4 
51800,0.066,0.001,1,0.001,0.035,0.538,45.8 
51810,0.085,0.001,1,0.001,0.025,0.448,47.0 
51820,0.024,0.001,0,0.000,0.051,0.409,39.5 
51830,0.030,0.001,1,0.001,0.037,0.683,44.1 
51840,0.048,0.001,0,0.000,0.044,0.484,37.8 
53001,0.057,0.001,1,0.001,0.052,0.280,35.5 
53003,0.023,0.001,0,0.000,0.043,0.322,33.8 
53005,0.024,0.001,1,0.001,0.118,0.329,38.6 
53007,0.108,0.001,0,0.000,0.054,0.390,28.2 
53009,0.086,0.000,1,0.000,0.068,0.448,39.7 
53011,0.108,0.000,1,0.000,0.032,0.463,42.9 
53013,0.014,0.001,0,0.000,0.065,0.241,34.9 
53015,0.116,0.000,0,0.000,0.088,0.392,41.0 
53017,0.045,0.000,0,0.000,0.054,0.316,29.6 
53019,0.041,0.001,0,0.000,0.058,0.305,26.8 
53021,0.106,0.001,1,0.001,0.084,0.375,38.5 
53023,0.014,0.002,0,0.000,0.040,0.224,34.6 
53025,0.142,0.001,0,0.000,0.096,0.276,33.6 
53027,0.223,0.001,0,0.000,0.087,0.424,42.4 
53029,0.128,0.000,0,0.000,0.043,0.489,42.7 
53031,0.053,0.000,0,0.000,0.039,0.624,37.3 
53033,0.117,0.001,1,0.001,-0.007,0.719,37.7 
53035,0.148,0.000,1,0.000,0.062,0.508,42.1 
53037,0.080,0.001,0,0.000,0.054,0.395,30.7 
53039,0.038,0.000,1,0.000,0.051,0.389,36.0 
53041,0.166,0.001,0,0.000,0.093,0.283,37.7 
53043,0.053,0.000,1,0.000,0.048,0.218,31.6 
53045,0.151,0.000,0,0.000,0.090,0.427,40.1 
53047,0.045,0.001,0,0.000,0.030,0.368,26.5 
53049,0.066,0.000,0,0.000,0.042,0.431,43.8 
53051,0.070,0.000,1,0.000,0.041,0.284,28.0 
53053,0.152,0.001,1,0.001,0.064,0.495,37.5 
53055,0.050,0.000,0,0.000,0.036,0.666,42.3 
53057,0.111,0.000,0,0.000,0.053,0.477,34.3 
53059,0.034,0.000,1,0.000,0.060,0.396,35.4 
53061,0.132,0.001,1,0.001,0.022,0.541,35.4 
53063,0.177,0.001,1,0.001,0.094,0.413,33.5 
53065,0.044,0.000,1,0.000,0.020,0.254,29.2 
53067,0.163,0.000,1,0.000,0.069,0.532,42.2 
53069,0.057,0.000,0,0.000,0.100,0.353,43.9 
53071,0.059,0.001,0,0.000,0.047,0.381,39.8 
53073,0.113,0.000,0,0.000,0.061,0.550,32.0 
53075,0.044,0.001,0,0.000,0.048,0.471,36.0 
53077,0.116,0.001,0,0.000,0.105,0.402,33.1 
54001,0.020,0.001,0,0.000,0.044,0.202,37.4 
54003,0.115,0.001,1,0.001,0.034,0.288,37.0 
54005,0.015,0.001,0,0.000,0.020,0.206,40.0 
54007,0.082,0.000,0,0.000,0.112,0.260,39.6 
54009,0.014,0.002,1,0.002,0.056,0.267,35.2 
54011,0.023,0.002,1,0.002,0.030,0.346,39.8 
54013,0.057,0.000,0,0.000,-0.004,0.174,38.8 
54015,0.076,0.000,0,0.000,0.033,0.191,39.3 
54017,0.008,0.001,0,0.000,0.074,0.127,38.2 
54019,0.021,0.002,0,0.000,0.004,0.280,37.0 
54021,0.018,0.001,0,0.000,-0.039,0.214,39.1 
54023,0.027,0.002,0,0.000,0.028,0.103,35.5 
54025,0.032,0.001,0,0.000,0.069,0.268,35.1 
54027,0.033,0.001,0,0.000,0.026,0.184,36.0 
54029,0.027,0.003,1,0.003,0.042,0.257,34.4 
54031,0.045,0.001,1,0.001,0.029,0.205,36.0 
54033,0.047,0.001,0,0.000,0.044,0.275,38.0 
54035,0.055,0.002,0,0.000,0.041,0.219,39.7 
54037,0.110,0.001,1,0.001,0.044,0.394,37.5 
54039,0.018,0.002,0,0.000,-0.013,0.373,39.6 
54041,-0.001,0.001,0,0.000,0.039,0.194,38.8 
54043,0.019,0.001,1,0.001,0.027,0.206,41.1 
54045,0.023,0.002,0,0.000,0.032,0.169,40.7 
54049,0.034,0.000,1,0.000,0.051,0.302,36.9 
54051,0.032,0.002,0,0.000,0.057,0.221,35.1 
54053,0.056,0.001,1,0.001,0.030,0.204,38.6 
54055,0.038,0.002,0,0.000,0.046,0.205,36.8 
54057,0.028,0.003,0,0.000,0.034,0.177,35.9 
54061,0.022,0.001,0,0.000,0.035,0.408,36.1 
54063,0.048,0.001,0,0.000,0.055,0.191,37.1 
54065,0.045,0.001,0,0.000,0.027,0.206,36.5 
54067,0.034,0.000,0,0.000,0.008,0.194,37.2 
54069,0.051,0.002,0,0.000,0.048,0.306,35.0 
54071,0.051,0.001,0,0.000,0.019,0.226,35.4 
54073,0.021,0.002,0,0.000,0.057,0.197,37.6 
54075,0.017,0.001,0,0.000,0.008,0.255,32.2 
54077,0.010,0.001,1,0.001,0.035,0.195,34.7 
54079,0.036,0.001,1,0.001,0.038,0.236,39.7 
54081,0.039,0.001,0,0.000,0.024,0.218,36.8 
54083,0.017,0.000,0,0.000,0.024,0.251,33.6 
54085,0.021,0.001,0,0.000,0.069,0.122,38.1 
54087,0.046,0.000,1,0.000,0.049,0.233,39.2 
54089,0.010,0.002,0,0.000,0.035,0.245,37.5 
54091,0.064,0.001,0,0.000,0.034,0.228,37.4 
54093,0.024,0.001,0,0.000,0.033,0.216,34.0 
54095,-0.027,0.000,0,0.000,0.043,0.139,37.5 
54097,-0.036,0.001,0,0.000,0.005,0.192,37.5 
54099,0.018,0.001,1,0.001,0.031,0.221,41.1 
54103,0.033,0.001,1,0.001,0.048,0.217,36.4 
54105,0.025,0.000,0,0.000,0.065,0.159,38.7 
54107,0.085,0.001,0,0.000,0.049,0.236,38.8 
54109,-0.028,0.002,0,0.000,-0.001,0.136,38.5 
55001,0.043,0.001,0,0.000,0.048,0.371,23.1 
55003,0.039,0.001,0,0.000,0.034,0.527,17.9 
55005,0.042,0.002,0,0.000,0.048,0.348,18.3 
55007,0.037,0.001,1,0.001,0.045,0.520,18.2 
55009,0.112,0.001,1,0.001,0.049,0.414,25.9 
55011,0.053,0.001,1,0.001,0.048,0.362,20.6 
55013,0.035,0.001,0,0.000,0.051,0.337,17.6 
55015,0.042,0.001,0,0.000,0.057,0.362,25.2 
55017,0.068,0.001,0,0.000,0.079,0.377,19.3 
55019,0.060,0.002,0,0.000,0.048,0.311,19.0 
55021,0.086,0.001,1,0.001,0.052,0.454,25.2 
55023,0.022,0.001,1,0.001,0.052,0.442,23.8 
55025,0.078,0.001,1,0.001,0.040,0.702,25.7 
55027,0.109,0.002,0,0.000,0.037,0.324,24.7 
55029,0.084,0.001,0,0.000,-0.008,0.456,25.8 
55031,0.025,0.001,1,0.001,0.047,0.504,17.6 
55033,0.042,0.001,0,0.000,0.052,0.409,19.6 
55035,0.115,0.001,0,0.000,0.050,0.497,20.3 
55037,0.018,0.003,0,0.000,0.029,0.251,19.3 
55039,0.064,0.001,0,0.000,0.053,0.339,25.0 
55041,0.029,0.003,0,0.000,0.034,0.349,18.8 
55043,0.031,0.002,0,0.000,0.059,0.413,24.4 
55045,0.032,0.001,1,0.001,0.057,0.480,25.7 
55047,0.031,0.001,0,0.000,0.046,0.288,24.4 
55049,0.034,0.000,1,0.000,0.045,0.544,24.7 
55051,0.053,0.007,0,0.000,0.004,0.364,17.3 
55053,0.032,0.001,0,0.000,0.042,0.412,20.4 
55055,0.087,0.001,0,0.000,0.057,0.384,26.0 
55057,0.048,0.001,0,0.000,0.044,0.347,22.2 
55059,0.075,0.002,1,0.002,0.052,0.464,28.9 
55061,0.027,0.001,1,0.001,0.058,0.337,26.0 
55063,0.074,0.001,0,0.000,0.050,0.515,21.5 
55065,0.045,0.000,0,0.000,0.056,0.429,25.3 
55067,0.038,0.002,0,0.000,0.055,0.322,19.6 
55069,0.031,0.003,1,0.003,0.041,0.365,18.9 
55071,0.098,0.001,0,0.000,0.040,0.360,26.3 
55073,0.073,0.001,1,0.001,0.063,0.381,20.4 
55075,0.044,0.002,0,0.000,0.047,0.311,22.5 
55077,0.058,0.002,0,0.000,0.047,0.356,24.3 
55079,0.128,0.001,1,0.001,0.056,0.656,28.7 
55081,0.035,0.001,0,0.000,0.049,0.358,20.5 
55083,0.038,0.001,1,0.001,0.046,0.295,23.8 
55085,0.031,0.002,0,0.000,0.043,0.377,18.2 
55087,0.090,0.001,0,0.000,0.052,0.406,24.9 
55089,0.089,0.001,1,0.001,0.033,0.370,27.2 
55091,0.031,0.001,0,0.000,0.058,0.360,20.3 
55093,0.040,0.001,1,0.001,0.056,0.396,19.8 
55095,0.086,0.001,0,0.000,0.061,0.333,18.7 
55097,0.052,0.001,0,0.000,0.051,0.481,22.2 
55099,0.041,0.001,0,0.000,0.027,0.352,18.0 
55101,0.067,0.002,0,0.000,0.056,0.452,28.5 
55103,0.043,0.001,0,0.000,0.047,0.444,24.1 
